id,value,captured_at,latitude,longitude
15500999,20283,2012-01-18,37.414865,141.028495
15500998,19713,2012-01-18,37.414991666667,141.028215
15501000,20667,2012-01-18,37.414816666667,141.02856833333
15501002,21206,2012-01-18,37.414786666667,141.02861166667
15501003,21220,2012-01-18,37.414776666667,141.02862166667
15501001,20916,2012-01-18,37.414791666667,141.02858833333
15501004,20809,2012-01-18,37.41476,141.02864333333
15501063,20432,2012-01-18,37.414698333333,141.02872
15501064,20394,2012-01-18,37.414696666667,141.02872
15501062,20504,2012-01-18,37.414696666667,141.02872
15501066,20243,2012-01-18,37.414696666667,141.02872
15501065,20339,2012-01-18,37.414696666667,141.02872
15501054,20717,2012-01-18,37.414696666667,141.02871666667
15501058,20629,2012-01-18,37.414695,141.02872
15501060,20647,2012-01-18,37.414695,141.02872
15501061,20630,2012-01-18,37.414695,141.02872
15501056,20629,2012-01-18,37.414695,141.02871833333
15501059,20670,2012-01-18,37.414695,141.02871833333
15501067,20239,2012-01-18,37.414695,141.02871833333
15501055,20614,2012-01-18,37.414695,141.02871833333
15501057,20585,2012-01-18,37.414695,141.02871833333
15501068,20250,2012-01-18,37.414693333333,141.02872
15501053,20608,2012-01-18,37.414695,141.028715
15501069,20236,2012-01-18,37.414693333333,141.02871833333
15501009,19133,2012-01-18,37.4147,141.02870333333
15501076,20425,2012-01-18,37.414693333333,141.028715
15501070,20254,2012-01-18,37.414691666667,141.02871833333
15501071,20312,2012-01-18,37.414691666667,141.02871666667
15500997,18691,2012-01-18,37.415135,141.02783166667
15501005,20328,2012-01-18,37.414721666667,141.02864833333
15501075,20372,2012-01-18,37.414691666667,141.02871333333
15501052,20583,2012-01-18,37.41469,141.02871666667
15501072,20242,2012-01-18,37.41469,141.02871666667
15501008,19680,2012-01-18,37.414701666667,141.02869
15501074,20338,2012-01-18,37.41469,141.028715
15501077,20440,2012-01-18,37.41469,141.028715
15501010,18440,2012-01-18,37.414693333333,141.02870666667
15501073,20233,2012-01-18,37.414688333333,141.02871666667
15501051,20550,2012-01-18,37.414688333333,141.02871666667
15501078,20392,2012-01-18,37.414688333333,141.028715
15501079,20386,2012-01-18,37.414686666667,141.02871333333
15501050,20512,2012-01-18,37.414685,141.02871666667
15501049,20499,2012-01-18,37.414685,141.02871666667
15501090,18898,2012-01-18,37.414693333333,141.02869666667
15501012,17927,2012-01-18,37.414685,141.028715
15501048,20429,2012-01-18,37.414685,141.028715
15501011,18100,2012-01-18,37.414686666667,141.02871
15501094,18740,2012-01-18,37.414693333333,141.028695
15501047,20420,2012-01-18,37.414685,141.02871333333
15501093,18729,2012-01-18,37.414693333333,141.02869333333
15501080,20350,2012-01-18,37.414685,141.02871166667
15501091,18766,2012-01-18,37.414691666667,141.02869666667
15501089,18953,2012-01-18,37.414691666667,141.02869666667
15501042,20355,2012-01-18,37.414683333333,141.028715
15501081,20291,2012-01-18,37.414685,141.02871
15501092,18729,2012-01-18,37.414691666667,141.028695
15501095,18612,2012-01-18,37.414691666667,141.028695
15501096,18507,2012-01-18,37.414691666667,141.028695
15501013,17875,2012-01-18,37.414683333333,141.02871333333
15501088,19165,2012-01-18,37.41469,141.02869833333
15501085,19780,2012-01-18,37.414686666667,141.028705
15501045,20538,2012-01-18,37.414683333333,141.02871166667
15501046,20465,2012-01-18,37.414683333333,141.02871166667
15501097,18475,2012-01-18,37.41469,141.02869666667
15501087,19310,2012-01-18,37.414688333333,141.0287
15501086,19483,2012-01-18,37.414686666667,141.02870333333
15501035,20269,2012-01-18,37.414678333333,141.02872166667
15501082,20140,2012-01-18,37.414685,141.02870666667
15501036,20358,2012-01-18,37.414678333333,141.02872
15501083,20003,2012-01-18,37.414685,141.028705
15501084,19982,2012-01-18,37.414685,141.028705
15501041,20435,2012-01-18,37.41468,141.028715
15501034,20171,2012-01-18,37.414676666667,141.02872166667
15501043,20467,2012-01-18,37.41468,141.02871333333
15501044,20459,2012-01-18,37.41468,141.02871333333
15501007,19780,2012-01-18,37.414698333333,141.02867
15501037,20374,2012-01-18,37.414676666667,141.02871833333
15501014,17744,2012-01-18,37.41468,141.02871
15501038,20378,2012-01-18,37.414676666667,141.02871666667
15501039,20374,2012-01-18,37.414676666667,141.028715
15501040,20366,2012-01-18,37.414676666667,141.028715
15501033,20127,2012-01-18,37.414673333333,141.02871833333
15501015,17772,2012-01-18,37.414675,141.02870833333
15501098,18343,2012-01-18,37.414673333333,141.02871
15501032,20251,2012-01-18,37.41467,141.02871666667
15501006,20022,2012-01-18,37.414696666667,141.028655
15501031,20287,2012-01-18,37.414668333333,141.028715
15501030,20287,2012-01-18,37.414666666667,141.02871666667
15501016,18022,2012-01-18,37.41467,141.02870666667
15501017,18353,2012-01-18,37.414666666667,141.02870833333
15501020,19037,2012-01-18,37.414666666667,141.02870833333
15501019,18794,2012-01-18,37.414666666667,141.02870833333
15501029,20220,2012-01-18,37.414663333333,141.028715
15501018,18587,2012-01-18,37.414666666667,141.02870666667
15501021,19333,2012-01-18,37.414665,141.02871
15501028,20285,2012-01-18,37.414663333333,141.02871333333
15501026,20279,2012-01-18,37.414665,141.02870833333
15501027,20307,2012-01-18,37.414663333333,141.02871
15501022,19617,2012-01-18,37.414661666667,141.02870833333
15501025,20032,2012-01-18,37.414661666667,141.02870666667
15501023,19808,2012-01-18,37.41466,141.02870666667
15501024,19905,2012-01-18,37.41466,141.02870666667
15501100,17521,2012-01-18,37.41464,141.02874166667
15501099,17956,2012-01-18,37.41464,141.028735
15501101,17048,2012-01-18,37.41456,141.02876833333
15500996,17846,2012-01-18,37.415236666667,141.02744333333
15501188,21439,2012-01-18,37.414888333333,141.02805833333
15501187,20293,2012-01-18,37.414685,141.02842833333
15501189,22156,2012-01-18,37.415041666667,141.02770666667
15500995,17618,2012-01-18,37.415391666667,141.02705833333
15501186,19244,2012-01-18,37.414465,141.02876333333
15501190,22276,2012-01-18,37.41516,141.02739
15501191,22783,2012-01-18,37.41528,141.027095
15500994,17070,2012-01-18,37.415523333333,141.02662833333
15501102,16565,2012-01-18,37.414311666667,141.028795
15501192,23156,2012-01-18,37.41543,141.02666
15501185,18389,2012-01-18,37.414156666667,141.02894333333
15500993,16166,2012-01-18,37.415625,141.026295
15501193,23702,2012-01-18,37.41562,141.02625333333
15500992,14991,2012-01-18,37.415696666667,141.02608
15501194,24282,2012-01-18,37.415798333333,141.02582833333
15500991,13931,2012-01-18,37.415848333333,141.02571833333
15500970,7653,2012-01-18,37.418115,141.02377333333
15500969,7282,2012-01-18,37.418133333333,141.02374
15501103,16083,2012-01-18,37.413966666667,141.02880333333
15500990,13663,2012-01-18,37.415938333333,141.02553666667
15500971,7790,2012-01-18,37.418006666667,141.02378833333
15500968,7133,2012-01-18,37.418251666667,141.02363666667
15500972,7862,2012-01-18,37.41792,141.02380833333
15501217,9780,2012-01-18,37.418001666667,141.02375833333
15501218,9034,2012-01-18,37.418168333333,141.023655
15501195,24210,2012-01-18,37.415953333333,141.02544333333
15501184,17793,2012-01-18,37.413798333333,141.02901666667
15501216,11019,2012-01-18,37.417896666667,141.023755
15500973,7918,2012-01-18,37.417773333333,141.02382166667
15500989,14351,2012-01-18,37.416033333333,141.025275
15500967,7023,2012-01-18,37.418421666667,141.023435
15501219,8858,2012-01-18,37.418303333333,141.02348333333
15500974,8050,2012-01-18,37.417686666667,141.02383
15500975,8259,2012-01-18,37.41761,141.02384
15501220,8525,2012-01-18,37.418396666667,141.02336333333
15501215,11218,2012-01-18,37.417711666667,141.02374833333
15501221,8196,2012-01-18,37.418383333333,141.02335333333
15500966,6851,2012-01-18,37.418578333333,141.02322833333
15501196,23830,2012-01-18,37.416118333333,141.02502666667
15501222,7842,2012-01-18,37.418361666667,141.02333166667
15500965,6844,2012-01-18,37.418585,141.023215
15501223,7507,2012-01-18,37.418361666667,141.02332
15500964,6920,2012-01-18,37.418596666667,141.02320166667
15501224,7200,2012-01-18,37.418363333333,141.02331666667
15501225,6955,2012-01-18,37.418361666667,141.023305
15500976,8298,2012-01-18,37.417536666667,141.02379666667
15500963,6702,2012-01-18,37.418581666667,141.02316666667
15500988,14158,2012-01-18,37.416188333333,141.02487
15501226,6763,2012-01-18,37.418333333333,141.02327333333
15500977,8897,2012-01-18,37.417483333333,141.023775
15501214,11078,2012-01-18,37.417521666667,141.02373666667
15501208,13564,2012-01-18,37.417505,141.02368833333
15500962,6764,2012-01-18,37.418545,141.023075
15501209,13038,2012-01-18,37.417498333333,141.02367333333
15501207,14150,2012-01-18,37.417455,141.02369666667
15501213,11281,2012-01-18,37.417465,141.023665
15501210,12770,2012-01-18,37.417473333333,141.02365666667
15501206,14858,2012-01-18,37.417433333333,141.02367833333
15501212,11679,2012-01-18,37.41746,141.023655
15501104,15363,2012-01-18,37.413511666667,141.02891333333
15501211,12373,2012-01-18,37.417451666667,141.02363833333
15500978,10376,2012-01-18,37.417445,141.02361166667
15501197,23100,2012-01-18,37.416191666667,141.024615
15501183,16786,2012-01-18,37.413401666667,141.02904833333
15500961,6674,2012-01-18,37.418438333333,141.02295666667
15501205,15354,2012-01-18,37.417486666667,141.02349166667
15500987,13449,2012-01-18,37.416241666667,141.024445
15501227,6836,2012-01-18,37.418103333333,141.02307833333
15500979,11078,2012-01-18,37.417435,141.02341833333
15501105,14773,2012-01-18,37.413195,141.029085
15501198,21957,2012-01-18,37.416246666667,141.02422
15500986,12900,2012-01-18,37.41637,141.02410833333
15500960,6541,2012-01-18,37.418186666667,141.02276166667
15501204,15194,2012-01-18,37.417401666667,141.02317833333
15501228,6925,2012-01-18,37.417926666667,141.02283333333
15501182,15740,2012-01-18,37.413051666667,141.02904333333
15500985,12460,2012-01-18,37.416488333333,141.023795
15501106,14316,2012-01-18,37.412861666667,141.02957166667
15500980,11240,2012-01-18,37.41732,141.02313833333
15500984,11978,2012-01-18,37.416626666667,141.02359666667
15500983,11344,2012-01-18,37.416873333333,141.02339666667
15500982,11081,2012-01-18,37.417121666667,141.02319833333
15500981,11232,2012-01-18,37.417213333333,141.023105
15501107,14021,2012-01-18,37.412638333333,141.03003833333
15501199,20876,2012-01-18,37.416376666667,141.02372833333
15501229,7147,2012-01-18,37.41787,141.022655
15501181,15022,2012-01-18,37.412835,141.02912666667
15501203,16159,2012-01-18,37.417285,141.02295833333
15501200,19953,2012-01-18,37.416598333333,141.02336666667
15500959,6323,2012-01-18,37.417981666667,141.02244
15501202,17708,2012-01-18,37.417093333333,141.022955
15501180,14381,2012-01-18,37.412631666667,141.02943
15501201,18705,2012-01-18,37.416853333333,141.02308833333
15501179,13335,2012-01-18,37.412438333333,141.02985666667
15501108,13765,2012-01-18,37.4123,141.03033166667
15501230,7505,2012-01-18,37.417813333333,141.02235
14894739,5414,2011-12-18,37.417868333333,141.02228666667
15501178,12185,2012-01-18,37.412243333333,141.030155
14894738,5375,2011-12-18,37.417863333333,141.02206166667
14894740,5454,2011-12-18,37.417821666667,141.02208
15500958,6068,2012-01-18,37.417886666667,141.02199666667
15501231,7449,2012-01-18,37.417791666667,141.02202666667
14894741,5612,2011-12-18,37.41782,141.02200166667
14894742,5748,2011-12-18,37.41782,141.022
15501109,13770,2012-01-18,37.411933333333,141.030535
15501177,10875,2012-01-18,37.411963333333,141.03038666667
14894743,5839,2011-12-18,37.417826666667,141.02191333333
15501176,9556,2012-01-18,37.41171,141.03049833333
15501110,14016,2012-01-18,37.41165,141.03065833333
14894737,5371,2011-12-18,37.417836666667,141.02155
14894744,5878,2011-12-18,37.417816666667,141.02152
15500957,5944,2012-01-18,37.417851666667,141.02145166667
15501232,7560,2012-01-18,37.417771666667,141.02142333333
14894802,4562,2011-12-18,37.426726666667,141.021795
15501175,8657,2012-01-18,37.411375,141.03066666667
14894803,4780,2011-12-18,37.426986666667,141.021945
15501111,14502,2012-01-18,37.411265,141.03077833333
14894804,4768,2011-12-18,37.427278333333,141.02198833333
14894745,5940,2011-12-18,37.417823333333,141.02107
14865885,3644,2011-12-15,37.427271666667,141.02192
14894801,4424,2011-12-18,37.426613333333,141.02146666667
14894736,5434,2011-12-18,37.417823333333,141.02099
14865886,3914,2011-12-15,37.427136666667,141.02178333333
14894805,4690,2011-12-18,37.42757,141.02204833333
15500956,6012,2012-01-18,37.41786,141.02090333333
15501174,7986,2012-01-18,37.411048333333,141.03089333333
14865884,3455,2011-12-15,37.427615,141.02201333333
14894806,4550,2011-12-18,37.427698333333,141.022065
14894807,4473,2011-12-18,37.427691666667,141.022045
14894808,4327,2011-12-18,37.427675,141.022025
14894809,4200,2011-12-18,37.427675,141.02202333333
14894810,4126,2011-12-18,37.427676666667,141.02201
15501233,7655,2012-01-18,37.417746666667,141.02082166667
14894812,3845,2011-12-18,37.427683333333,141.02197666667
14894811,4003,2011-12-18,37.427688333333,141.02198
14894813,3591,2011-12-18,37.427681666667,141.02197333333
14894814,3444,2011-12-18,37.427815,141.02203666667
15501112,14883,2012-01-18,37.410905,141.03103666667
14894746,5972,2011-12-18,37.417838333333,141.02068166667
14894800,4207,2011-12-18,37.426596666667,141.02109166667
14865776,2970,2011-12-15,37.42807,141.02214833333
14865775,2876,2011-12-15,37.428056666667,141.022135
14865774,2830,2011-12-15,37.428045,141.02212333333
14865777,3008,2011-12-15,37.428101666667,141.022155
14865883,3466,2011-12-15,37.428035,141.022095
14865778,3032,2011-12-15,37.428118333333,141.022145
14865781,3435,2011-12-15,37.42812,141.02214
14865782,3547,2011-12-15,37.428115,141.02213166667
14865780,3321,2011-12-15,37.428125,141.02213833333
14865783,3623,2011-12-15,37.428111666667,141.022125
14865779,3153,2011-12-15,37.428133333333,141.02214333333
14865785,3561,2011-12-15,37.4281,141.02211
14865784,3595,2011-12-15,37.428108333333,141.02211666667
14865860,3428,2011-12-15,37.4281,141.02210833333
14865877,3497,2011-12-15,37.428095,141.02210333333
15501173,7021,2012-01-18,37.410828333333,141.03095666667
14865859,3401,2011-12-15,37.428101666667,141.02210833333
14865867,3564,2011-12-15,37.428101666667,141.02210833333
14865858,3395,2011-12-15,37.4281,141.02210666667
14865862,3523,2011-12-15,37.4281,141.02210666667
14865857,3355,2011-12-15,37.4281,141.02210666667
14865869,3566,2011-12-15,37.4281,141.02210666667
14865866,3585,2011-12-15,37.4281,141.02210666667
14865865,3580,2011-12-15,37.4281,141.02210666667
14865861,3485,2011-12-15,37.4281,141.02210666667
14865878,3499,2011-12-15,37.428096666667,141.02210333333
14865879,3547,2011-12-15,37.428096666667,141.02210333333
14865876,3529,2011-12-15,37.428095,141.02210166667
14865875,3552,2011-12-15,37.428095,141.02210166667
14865786,3584,2011-12-15,37.428093333333,141.0221
14865868,3588,2011-12-15,37.428103333333,141.02210833333
14865856,3365,2011-12-15,37.428101666667,141.02210666667
14865864,3576,2011-12-15,37.428101666667,141.02210666667
14865863,3554,2011-12-15,37.428101666667,141.02210666667
14865854,3422,2011-12-15,37.4281,141.022105
14865870,3594,2011-12-15,37.428098333333,141.02210333333
14865872,3597,2011-12-15,37.428096666667,141.02210166667
14865882,3471,2011-12-15,37.428096666667,141.02210166667
14865880,3531,2011-12-15,37.428096666667,141.02210166667
14865874,3544,2011-12-15,37.428096666667,141.02210166667
14865873,3556,2011-12-15,37.428096666667,141.02210166667
14865881,3533,2011-12-15,37.428096666667,141.02210166667
14865837,3483,2011-12-15,37.428095,141.0221
14865836,3494,2011-12-15,37.428095,141.0221
14865853,3414,2011-12-15,37.428101666667,141.022105
14865855,3384,2011-12-15,37.4281,141.02210333333
14865871,3578,2011-12-15,37.428098333333,141.02210166667
14865835,3489,2011-12-15,37.428096666667,141.0221
14865838,3498,2011-12-15,37.428095,141.02209833333
14865839,3489,2011-12-15,37.428095,141.02209833333
14865840,3451,2011-12-15,37.428093333333,141.02209666667
14865852,3408,2011-12-15,37.428101666667,141.02210333333
14865849,3438,2011-12-15,37.4281,141.02210166667
14865850,3418,2011-12-15,37.4281,141.02210166667
14865787,3595,2011-12-15,37.428088333333,141.02209166667
14865788,3586,2011-12-15,37.428088333333,141.02209166667
14865833,3482,2011-12-15,37.428096666667,141.02209833333
14865834,3503,2011-12-15,37.428096666667,141.02209833333
14865842,3439,2011-12-15,37.428093333333,141.022095
14865814,3535,2011-12-15,37.428101666667,141.02210166667
14865851,3402,2011-12-15,37.428101666667,141.02210166667
14865848,3456,2011-12-15,37.4281,141.0221
14865816,3605,2011-12-15,37.4281,141.0221
14865815,3573,2011-12-15,37.4281,141.0221
14865832,3489,2011-12-15,37.428098333333,141.02209833333
14865830,3541,2011-12-15,37.428098333333,141.02209833333
14865824,3564,2011-12-15,37.428098333333,141.02209833333
14865822,3593,2011-12-15,37.428096666667,141.02209666667
14865823,3581,2011-12-15,37.428096666667,141.02209666667
14865821,3604,2011-12-15,37.428096666667,141.02209666667
14865820,3587,2011-12-15,37.428096666667,141.02209666667
14865841,3461,2011-12-15,37.428095,141.022095
14865843,3492,2011-12-15,37.428093333333,141.02209333333
14865789,3589,2011-12-15,37.42809,141.02209
14865808,3468,2011-12-15,37.428111666667,141.02210833333
14865817,3558,2011-12-15,37.4281,141.02209833333
14865829,3540,2011-12-15,37.4281,141.02209833333
14865828,3518,2011-12-15,37.4281,141.02209833333
14865831,3528,2011-12-15,37.4281,141.02209833333
14865825,3560,2011-12-15,37.4281,141.02209833333
14865803,3466,2011-12-15,37.42811,141.02210666667
14865809,3461,2011-12-15,37.42811,141.02210666667
14865818,3566,2011-12-15,37.428098333333,141.02209666667
14865819,3550,2011-12-15,37.428098333333,141.02209666667
14865847,3495,2011-12-15,37.428098333333,141.02209666667
14865802,3494,2011-12-15,37.428108333333,141.022105
14865806,3462,2011-12-15,37.428108333333,141.022105
14865846,3480,2011-12-15,37.428096666667,141.022095
14865887,4193,2011-12-15,37.426976666667,141.021255
14865845,3541,2011-12-15,37.428095,141.02209333333
14865811,3479,2011-12-15,37.428105,141.02210166667
14865812,3499,2011-12-15,37.428103333333,141.0221
14865827,3507,2011-12-15,37.428101666667,141.02209833333
14865826,3542,2011-12-15,37.428101666667,141.02209833333
14865813,3504,2011-12-15,37.428101666667,141.02209833333
14865804,3439,2011-12-15,37.428111666667,141.02210666667
14865807,3500,2011-12-15,37.428111666667,141.02210666667
14865801,3500,2011-12-15,37.428111666667,141.02210666667
14865810,3479,2011-12-15,37.428108333333,141.02210333333
14865844,3535,2011-12-15,37.428095,141.02209166667
14865800,3467,2011-12-15,37.428111666667,141.022105
14865805,3464,2011-12-15,37.428111666667,141.022105
14865891,4707,2011-12-15,37.42673,141.021095
14865773,2803,2011-12-15,37.428075,141.02207166667
14865794,3515,2011-12-15,37.428108333333,141.0221
14865795,3499,2011-12-15,37.428108333333,141.0221
14865790,3570,2011-12-15,37.428095,141.02208833333
14865799,3491,2011-12-15,37.428113333333,141.02210333333
14865797,3525,2011-12-15,37.42811,141.0221
14865796,3537,2011-12-15,37.428108333333,141.02209833333
14865793,3537,2011-12-15,37.428106666667,141.02209666667
14865792,3540,2011-12-15,37.428105,141.022095
14865798,3490,2011-12-15,37.428113333333,141.02210166667
14865791,3549,2011-12-15,37.4281,141.02209
14865890,4599,2011-12-15,37.426756666667,141.021105
14894815,3257,2011-12-18,37.428125,141.02210166667
14865889,4473,2011-12-15,37.426801666667,141.02111666667
14865888,4338,2011-12-15,37.426865,141.02114666667
14894747,6064,2011-12-18,37.417988333333,141.02038666667
14894735,5555,2011-12-18,37.41781,141.02044
14894763,4698,2011-12-18,37.421311666667,141.01954
14894762,5046,2011-12-18,37.421308333333,141.01954
14894761,5434,2011-12-18,37.421303333333,141.019535
14894764,4366,2011-12-18,37.421316666667,141.01952833333
14894760,5773,2011-12-18,37.421308333333,141.01951
14894757,6355,2011-12-18,37.420906666667,141.01954
14865910,5137,2011-12-15,37.417951666667,141.02034
14894816,3344,2011-12-18,37.42843,141.02216666667
14894755,6528,2011-12-18,37.420361666667,141.01959833333
14894765,4087,2011-12-18,37.421576666667,141.01948333333
14894756,6438,2011-12-18,37.420631666667,141.019555
14894758,6259,2011-12-18,37.42119,141.019495
14894759,6039,2011-12-18,37.421313333333,141.01948
14894766,3941,2011-12-18,37.421913333333,141.01946333333
15500955,6117,2012-01-18,37.417833333333,141.020355
14865909,4976,2011-12-15,37.4182,141.02017666667
14894754,6570,2011-12-18,37.4201,141.01958
14894767,3796,2011-12-18,37.422245,141.01942833333
14894799,4122,2011-12-18,37.426561666667,141.02072333333
14894748,6195,2011-12-18,37.418226666667,141.02012333333
14865772,2901,2011-12-15,37.428541666667,141.02216
14894768,3648,2011-12-18,37.422555,141.01940833333
14894753,6740,2011-12-18,37.41974,141.01961166667
14865904,4054,2011-12-15,37.4208,141.01942666667
14865903,3980,2011-12-15,37.421313333333,141.01938333333
14865902,4104,2011-12-15,37.42184,141.019355
14865905,4063,2011-12-15,37.42026,141.01948333333
14865892,4776,2011-12-15,37.426656666667,141.02070166667
14894769,3485,2011-12-18,37.422868333333,141.01940666667
14894752,6795,2011-12-18,37.419413333333,141.01964333333
14894770,3321,2011-12-18,37.423158333333,141.01941666667
14865901,4232,2011-12-15,37.4224,141.01933
15501172,6083,2012-01-18,37.410546666667,141.03086166667
14865911,5362,2011-12-15,37.41778,141.02021166667
15501113,15050,2012-01-18,37.410521666667,141.030965
14894817,3455,2011-12-18,37.428751666667,141.022225
14865906,4110,2011-12-15,37.419693333333,141.01953166667
15501234,7677,2012-01-18,37.417711666667,141.02022
14894771,3222,2011-12-18,37.423466666667,141.01941666667
14865900,4362,2011-12-15,37.422928333333,141.01932166667
14894751,6730,2011-12-18,37.419105,141.01963833333
14894749,6350,2011-12-18,37.41849,141.019835
14894772,3104,2011-12-18,37.42374,141.01940833333
14894773,3070,2011-12-18,37.423873333333,141.01943333333
14894775,2995,2011-12-18,37.42388,141.01943333333
14894776,3009,2011-12-18,37.42388,141.01943333333
14894774,3017,2011-12-18,37.42388,141.01943333333
14865907,4446,2011-12-15,37.419105,141.01959166667
14894777,3085,2011-12-18,37.423895,141.01943
14865899,4578,2011-12-15,37.423463333333,141.01933333333
14865908,4698,2011-12-15,37.418561666667,141.019745
14894750,6576,2011-12-18,37.418795,141.01965166667
14894778,3109,2011-12-18,37.424146666667,141.01944166667
14894798,3989,2011-12-18,37.426496666667,141.020355
14894779,3101,2011-12-18,37.424468333333,141.01947833333
14894818,3533,2011-12-18,37.429071666667,141.02228
14865898,4941,2011-12-15,37.423988333333,141.01933666667
14865771,3092,2011-12-15,37.429086666667,141.02227166667
14894734,5610,2011-12-18,37.417801666667,141.01994333333
14894784,3969,2011-12-18,37.425511666667,141.019805
14894780,3194,2011-12-18,37.424808333333,141.01951
14865893,4926,2011-12-15,37.426425,141.02017833333
14894785,4007,2011-12-18,37.425535,141.01975
14865897,5214,2011-12-15,37.424506666667,141.01937333333
14894787,4027,2011-12-18,37.425556666667,141.01974666667
14894781,3391,2011-12-18,37.425038333333,141.01954166667
14894786,4045,2011-12-18,37.42555,141.01973833333
14894788,4089,2011-12-18,37.42555,141.01972833333
14894797,3944,2011-12-18,37.426325,141.02007833333
14894789,4056,2011-12-18,37.425531666667,141.019705
14894790,4040,2011-12-18,37.425515,141.01969
14894792,4017,2011-12-18,37.425496666667,141.01968
14894791,4069,2011-12-18,37.425501666667,141.01968166667
15501114,14731,2012-01-18,37.410238333333,141.03084666667
14894793,3872,2011-12-18,37.425501666667,141.01965333333
15500954,6249,2012-01-18,37.417795,141.01977833333
14894782,3592,2011-12-18,37.425308333333,141.01956666667
14894783,3787,2011-12-18,37.425543333333,141.019645
15501171,5747,2012-01-18,37.410218333333,141.03071333333
14894819,3484,2011-12-18,37.429448333333,141.022375
14865896,5372,2011-12-15,37.42502,141.019415
14894796,3840,2011-12-18,37.42606,141.019835
14865894,5156,2011-12-15,37.425991666667,141.01976666667
14865912,5589,2011-12-15,37.41774,141.019695
14865895,5227,2011-12-15,37.425531666667,141.01948666667
14894795,3767,2011-12-18,37.425823333333,141.01960333333
14894794,3824,2011-12-18,37.425636666667,141.01950833333
15501235,7776,2012-01-18,37.417715,141.0196
14865770,3180,2011-12-15,37.429638333333,141.02227833333
14894733,5700,2011-12-18,37.417776666667,141.01946833333
14894820,3378,2011-12-18,37.429778333333,141.02232666667
15501115,14092,2012-01-18,37.409915,141.03076333333
15501170,5606,2012-01-18,37.40985,141.03074333333
15500953,6390,2012-01-18,37.417801666667,141.01920833333
14866003,11648,2011-12-15,37.411938333333,141.02441833333
15501116,13591,2012-01-18,37.409665,141.03092
14866004,12230,2011-12-15,37.411598333333,141.02498166667
14866002,11320,2011-12-15,37.412245,141.02388833333
14894821,3234,2011-12-18,37.430136666667,141.02225666667
14866005,12816,2011-12-15,37.411308333333,141.02546166667
14894732,5746,2011-12-18,37.417763333333,141.01898333333
15501169,5869,2012-01-18,37.409541666667,141.03112166667
14865769,3444,2011-12-15,37.430158333333,141.02215833333
14865913,5826,2011-12-15,37.417708333333,141.01897333333
14866001,11081,2011-12-15,37.412426666667,141.02344166667
14866006,13429,2011-12-15,37.411088333333,141.02574333333
15501117,12919,2012-01-18,37.409495,141.031245
15501236,7748,2012-01-18,37.417695,141.01889833333
14865998,10712,2011-12-15,37.41251,141.02320666667
14865997,10639,2011-12-15,37.412511666667,141.02320166667
14866000,10950,2011-12-15,37.412505,141.02321
14865999,10861,2011-12-15,37.412506666667,141.02320666667
14865996,10606,2011-12-15,37.412506666667,141.023195
14865995,10491,2011-12-15,37.412508333333,141.02318833333
14865994,10363,2011-12-15,37.412511666667,141.02316666667
14865954,10404,2011-12-15,37.412588333333,141.02305333333
14865953,10387,2011-12-15,37.412588333333,141.02305333333
14865955,10377,2011-12-15,37.412586666667,141.02305333333
14865952,10456,2011-12-15,37.412586666667,141.02305166667
14865956,10332,2011-12-15,37.412585,141.02305333333
14865957,10295,2011-12-15,37.412581666667,141.02305333333
14865958,10375,2011-12-15,37.412581666667,141.02305333333
14865951,10493,2011-12-15,37.412585,141.02304833333
14865959,10371,2011-12-15,37.41258,141.02305166667
14865960,10294,2011-12-15,37.412578333333,141.02305
14865950,10588,2011-12-15,37.41258,141.023045
14865949,10517,2011-12-15,37.41258,141.023045
14865962,10245,2011-12-15,37.412576666667,141.02304833333
14865961,10291,2011-12-15,37.412576666667,141.02304833333
14865963,10363,2011-12-15,37.412576666667,141.02304833333
14865948,10438,2011-12-15,37.41258,141.02304333333
14865964,10345,2011-12-15,37.412575,141.02304833333
14865943,10252,2011-12-15,37.412583333333,141.02303666667
14865965,10395,2011-12-15,37.412573333333,141.02304833333
14865947,10350,2011-12-15,37.412578333333,141.02304
14865939,8504,2011-12-15,37.412576666667,141.02304166667
14865942,9880,2011-12-15,37.41258,141.02303666667
14865938,7985,2011-12-15,37.412596666667,141.02301333333
14865966,10406,2011-12-15,37.412571666667,141.02304666667
14865944,10494,2011-12-15,37.41258,141.023035
14865967,10410,2011-12-15,37.41257,141.023045
14865945,10664,2011-12-15,37.412576666667,141.02303333333
14865946,10527,2011-12-15,37.412575,141.023035
14865968,10454,2011-12-15,37.412568333333,141.02304333333
14865941,9474,2011-12-15,37.412573333333,141.023035
14865969,10480,2011-12-15,37.412565,141.02304333333
14865940,8954,2011-12-15,37.412571666667,141.02303333333
14865970,10422,2011-12-15,37.412565,141.02304166667
14865971,10377,2011-12-15,37.412565,141.02304166667
14865972,10371,2011-12-15,37.412565,141.02304166667
14865973,10363,2011-12-15,37.412563333333,141.02304166667
15501118,12271,2012-01-18,37.409355,141.03159666667
14865974,10364,2011-12-15,37.41256,141.02303833333
14865977,10306,2011-12-15,37.412558333333,141.02303833333
14865978,10279,2011-12-15,37.412558333333,141.02303833333
14865976,10335,2011-12-15,37.412558333333,141.02303666667
14865975,10286,2011-12-15,37.412558333333,141.02303666667
14865979,10268,2011-12-15,37.412556666667,141.02303833333
14865980,10230,2011-12-15,37.412555,141.02303666667
